sample_id	criterion	criterion_label	cutoff_type	cutoff	method	hit_rate
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	5	Borda	0.5
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	10	Borda	0.3333333333333333
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	20	Borda	0.3333333333333333
TCGA-D9-A4Z2	min8	Min-8 containment	Top-N	10	IC50-only	0.2
TCGA-D9-A4Z2	min8	Min-8 containment	Top-N	20	IC50-only	0.2
TCGA-D9-A4Z2	min8	Min-8 containment	Top-N	50	IC50-only	0.14285714285714285
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	10	IC50-only	0.3333333333333333
TCGA-D9-A4Z2	min8	Min-8 containment	Top-percentile	20	IC50-only	0.3333333333333333
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.2
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.1
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.14285714285714285
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	1.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.5
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.3333333333333333
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.3333333333333333
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	10	IC50-only	0.2
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	20	IC50-only	0.2
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-N	50	IC50-only	0.14285714285714285
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	IC50-only	0.3333333333333333
TCGA-D9-A4Z2	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	IC50-only	0.3333333333333333
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	10	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	20	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-N	50	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	10	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	20	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-N	50	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	IC50-only	0.0
TCGA-D9-A4Z2	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	IC50-only	0.0
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	10	Borda	0.3
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	20	Borda	0.2
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	50	Borda	0.2
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	1	Borda	0.0
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	5	Borda	0.3
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	10	Borda	0.21052631578947367
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	20	Borda	0.24324324324324326
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	10	IC50-only	0.0
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	20	IC50-only	0.05
TCGA-D9-A4Z3	min8	Min-8 containment	Top-N	50	IC50-only	0.16
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	10	IC50-only	0.05263157894736842
TCGA-D9-A4Z3	min8	Min-8 containment	Top-percentile	20	IC50-only	0.16216216216216217
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.05
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.08
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.05263157894736842
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.08108108108108109
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	10	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	20	IC50-only	0.05
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-N	50	IC50-only	0.1
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	IC50-only	0.05263157894736842
TCGA-D9-A4Z3	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	IC50-only	0.10810810810810811
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.02
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	10	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	20	IC50-only	0.05
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-N	50	IC50-only	0.02
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	IC50-only	0.05263157894736842
TCGA-D9-A4Z3	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	IC50-only	0.02702702702702703
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	10	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	20	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-N	50	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	IC50-only	0.0
TCGA-D9-A4Z3	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	10	Borda	0.4
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	20	Borda	0.35
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	50	Borda	0.275
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	1	Borda	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	5	Borda	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	10	Borda	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	20	Borda	0.375
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	10	IC50-only	0.2
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	20	IC50-only	0.4
TCGA-EB-A1NK	min8	Min-8 containment	Top-N	50	IC50-only	0.275
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	1	IC50-only	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	5	IC50-only	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	10	IC50-only	0.0
TCGA-EB-A1NK	min8	Min-8 containment	Top-percentile	20	IC50-only	0.125
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.1
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.1
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.125
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.125
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	20	IC50-only	0.1
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-N	50	IC50-only	0.125
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A1NK	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	20	IC50-only	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-N	50	IC50-only	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A1NK	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	20	IC50-only	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-N	50	IC50-only	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A1NK	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	10	Borda	0.4
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	20	Borda	0.45
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	50	Borda	0.4642857142857143
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	1	Borda	0.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	5	Borda	0.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	10	Borda	0.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	20	Borda	0.3333333333333333
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	10	IC50-only	0.3
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	20	IC50-only	0.45
TCGA-EB-A3HV	min8	Min-8 containment	Top-N	50	IC50-only	0.4642857142857143
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	1	IC50-only	1.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	5	IC50-only	1.0
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	10	IC50-only	0.6666666666666666
TCGA-EB-A3HV	min8	Min-8 containment	Top-percentile	20	IC50-only	0.3333333333333333
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.1
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.15
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.14285714285714285
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	10	IC50-only	0.2
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	20	IC50-only	0.1
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-N	50	IC50-only	0.14285714285714285
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	IC50-only	1.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	IC50-only	1.0
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	IC50-only	0.6666666666666666
TCGA-EB-A3HV	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	IC50-only	0.3333333333333333
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	20	IC50-only	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-N	50	IC50-only	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A3HV	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	20	IC50-only	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-N	50	IC50-only	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A3HV	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	10	Borda	0.2
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	20	Borda	0.15
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	50	Borda	0.18
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	1	Borda	0.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	5	Borda	0.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	10	Borda	0.14285714285714285
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	20	Borda	0.15384615384615385
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	10	IC50-only	0.1
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	20	IC50-only	0.1
TCGA-EB-A3XB	min8	Min-8 containment	Top-N	50	IC50-only	0.18
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	1	IC50-only	1.0
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	5	IC50-only	0.25
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	10	IC50-only	0.14285714285714285
TCGA-EB-A3XB	min8	Min-8 containment	Top-percentile	20	IC50-only	0.07692307692307693
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	20	IC50-only	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-N	50	IC50-only	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A3XB	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	20	IC50-only	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-N	50	IC50-only	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A3XB	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	10	IC50-only	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	20	IC50-only	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-N	50	IC50-only	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	IC50-only	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	IC50-only	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	IC50-only	0.0
TCGA-EB-A3XB	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	IC50-only	0.0
TCGA-EB-A3XC	min8	Min-8 containment	Top-N	10	Borda	0.5
TCGA-EB-A3XC	min8	Min-8 containment	Top-N	20	Borda	0.5
TCGA-EB-A3XC	min8	Min-8 containment	Top-N	50	Borda	0.38
TCGA-EB-A3XC	min8	Min-8 containment	Top-percentile	1	Borda	1.0
TCGA-EB-A3XC	min8	Min-8 containment	Top-percentile	5	Borda	0.8333333333333334
